stop_id,stop_code,stop_name,stop_lon,stop_lat
490013129W,58609,Sydenham Hill Estate,-0.068329,51.43129
490004742W,57266,Canbury Mews,-0.071206,51.43164
490014370B,76340,Wells Park Road,-0.073368,51.43154
490006101S,50061,Dome Hill Park,-0.074948,51.42922
490014532S1,51600,Sydenham Hill  Bluebell Close,-0.074166,51.42729
9400ZZDLPOP1,NA,Poplar DLR Station,-0.017530,51.50769
9400ZZDLBLA1,NA,Blackwall DLR Station,-0.006638,51.50798
9400ZZDLEIN1,NA,East India DLR Station,-0.001711,51.50991
9400ZZDLCGT1,NA,Canning Town DLR Station, 0.007856,51.51446
9400ZZDLRVC1,NA,Royal Victoria DLR Station, 0.018205,51.50893
9400ZZDLCUS1,NA,Custom House (for ExCel) DLR Station, 0.026661,51.50951
9400ZZDLPRE1,NA,Prince Regent DLR Station, 0.033569,51.50929
9400ZZDLRAL1,NA,Royal Albert DLR Station, 0.046692,51.50854
9400ZZDLBPK1,NA,Beckton Park DLR Station, 0.054976,51.50880
9400ZZDLCYP1,NA,Cyprus DLR Station, 0.063969,51.50850
9400ZZDLGAL1,NA,Gallions Reach DLR Station, 0.072039,51.50913
9400ZZDLBEC1,NA,Beckton DLR Station, 0.061342,51.51479
9400ZZDLTWG1,NA,Tower Gateway DLR Station,-0.074389,51.51056
9400ZZDLSHA1,NA,Shadwell DLR Station,-0.056343,51.51164
9400ZZDLLIM1,NA,Limehouse DLR Station,-0.039610,51.51234
9400ZZDLWFE2,NA,Westferry DLR Station,-0.026578,51.50941
9400ZZDLBNK1,NA,Bank DLR Station,-0.087911,51.51217
9400ZZDLWSV1,NA,West Silvertown DLR Station, 0.022455,51.50239
9400ZZDLPDK1,NA,Pontoon Dock DLR Station, 0.032130,51.50221
9400ZZDLLCA1,NA,London City Airport DLR Station, 0.048754,51.50341
9400ZZDLKGV1,NA,King George V DLR Station, 0.061994,51.50209
9400ZZDLWLA1,NA,Woolwich Arsenal DLR Station, 0.069208,51.49021
9400ZZDLSTD1,NA,Stratford DLR Station,-0.004413,51.54074
9400ZZDLPUD2,NA,Pudding Mill Lane DLR Station,-0.013155,51.53407
9400ZZDLBOW2,NA,Bow Church DLR Station,-0.020828,51.52770
9400ZZDLDEV2,NA,Devons Road DLR Station,-0.017373,51.52259
9400ZZDLLDP,NA,Langdon Park DLR Station,-0.014150,51.51517
9400ZZDLALL2,NA,All Saints DLR Station,-0.012817,51.51102
9400ZZDLPOP3,NA,Poplar DLR Station,-0.017765,51.50760
9400ZZDLWIQ1,NA,West India Quay DLR Station,-0.020298,51.50700
9400ZZDLCAN2,NA,Canary Wharf DLR Station,-0.020900,51.50475
9400ZZDLHEQ1,NA,Heron Quays DLR Station,-0.021453,51.50329
9400ZZDLSOQ1,NA,South Quay DLR Station,-0.016247,51.50007
9400ZZDLCLA2,NA,Crossharbour DLR Station,-0.014420,51.49537
9400ZZDLMUD2,NA,Mudchute DLR Station,-0.014480,51.49034
9400ZZDLISL1,NA,Island Gardens DLR Station,-0.010022,51.48720
9400ZZDLCUT1,NA,Cutty Sark (for Maritime Greenwich) DLR Station,-0.010654,51.48161
9400ZZDLGRE1,NA,Greenwich DLR Station,-0.016003,51.47816
9400ZZDLDEP1,NA,Deptford Bridge DLR Station,-0.022578,51.47431
9400ZZDLELV1,NA,Elverson Road DLR Station,-0.016719,51.46895
9400ZZDLLEW1,NA,Lewisham DLR Station,-0.012440,51.46505
9400ZZDLGAL2,NA,Gallions Reach DLR Station, 0.071960,51.50897
9400ZZDLCYP2,NA,Cyprus DLR Station, 0.063910,51.50846
9400ZZDLBPK2,NA,Beckton Park DLR Station, 0.054871,51.50871
9400ZZDLRAL2,NA,Royal Albert DLR Station, 0.046442,51.50842
9400ZZDLRVC2,NA,Royal Victoria DLR Station, 0.018471,51.50908
9400ZZDLEIN2,NA,East India DLR Station,-0.001493,51.50964
9400ZZDLBLA2,NA,Blackwall DLR Station,-0.006539,51.50793
9400ZZDLPDK2,NA,Pontoon Dock DLR Station, 0.033303,51.50236
9400ZZDLELV2,NA,Elverson Road DLR Station,-0.016803,51.46868
9400ZZDLDEP2,NA,Deptford Bridge DLR Station,-0.022464,51.47428
9400ZZDLMUD1,NA,Mudchute DLR Station,-0.014476,51.49010
9400ZZDLCLA1,NA,Crossharbour DLR Station,-0.014531,51.49580
9400ZZDLSOQ2,NA,South Quay DLR Station,-0.015975,51.50005
9400ZZDLHEQ2,NA,Heron Quays DLR Station,-0.021559,51.50318
9400ZZDLCAN1,NA,Canary Wharf DLR Station,-0.020935,51.50494
9400ZZDLWIQ2,NA,West India Quay DLR Station,-0.020400,51.50699
9400ZZDLALL1,NA,All Saints DLR Station,-0.013019,51.51068
9400ZZDLLDP2,NA,Langdon Park DLR Station,-0.014179,51.51517
9400ZZDLDEV1,NA,Devons Road DLR Station,-0.017303,51.52223
9400ZZDLBOW1,NA,Bow Church DLR Station,-0.020858,51.52767
9400ZZDLPUD1,NA,Pudding Mill Lane DLR Station,-0.012754,51.53433
9400ZZDLSIT1,NA,Stratford International DLR Station,-0.009641,51.54519
9400ZZDLSTD4,NA,Stratford DLR Station,-0.002930,51.54102
9400ZZDLSHS1,NA,Stratford High Street DLR Station,-0.001006,51.53819
9400ZZDLABR1,NA,Abbey Road DLR Station, 0.003838,51.53193
9400ZZDLWHM1,NA,West Ham DLR Station, 0.004448,51.52776
9400ZZDLSTL1,NA,Star Lane DLR Station, 0.004228,51.52078
9400ZZDLCGT3,NA,Canning Town DLR Station, 0.007564,51.51438
9400ZZDLABR2,NA,Abbey Road DLR Station, 0.003636,51.53193
9400ZZDLSHS2,NA,Stratford High Street DLR Station,-0.001179,51.53820
9400ZZDLSTD3,NA,Stratford DLR Station,-0.003075,51.54102
490014662W,75410,Hackney Wick  Trowbridge Rd,-0.029845,51.54457
490012875W,58829,St Paul's Road  Ramsey Walk,-0.087533,51.54664
490005390W,56506,Clephane Road,-0.090564,51.54693
490011133N,53840,Portman Street,-0.156306,51.51474
490008146E,73830,Highbury Grove,-0.097873,51.54702
490005390E,50833,Clephane Road,-0.090315,51.54704
490012875E,72698,Newington Green Road Essex Rd,-0.087729,51.54678
490014662S,71646,Hackney Wick  Trowbridge Rd,-0.029486,51.54453
490003996S,58706,Biggin Hill Valley, 0.026504,51.31020
490011693N3,74098,Rosehill Road, 0.027442,51.30998
490012824N,58806,Stock Hill, 0.028652,51.31237
490003994E,58835,Lebanon Gardens, 0.034717,51.31097
490009625N,56581,Maple Leaf Close, 0.033712,51.31258
490008533N,72444,Biggin Hill  Black Horse, 0.032952,51.31615
490013017N,56830,Main Road  Sunningvale Ave, 0.027245,51.32213
490011874N,73595,Main Road  Salt Box Hill, 0.023469,51.32536
490007746N,49759,Biggin Hill Memorial Museum, 0.023229,51.32870
490003993N,52473,Biggin Hill Airport  Passenger Terminal, 0.026837,51.33076
490009878N,55364,Leaves Green  The Kings Arms, 0.030193,51.33623
490009051N,47091,Leaves Green  Ashmore Lane, 0.030648,51.33939
490004073N,74545,Blackness Lane, 0.032063,51.34346
490008680N,58229,Keston Church, 0.036038,51.34857
490008000N2,56402,Westerham Rd  Heathfield Rd, 0.032456,51.35395
490006863N,53115,Fishponds Road, 0.037426,51.35884
490011651N,75129,Rolinsden Way, 0.038998,51.36286
490013438N,73912,Westerham Road  The Keston Mark, 0.038891,51.36658
490007387N,51272,Gravel Road, 0.039124,51.37021
490013575N,47662,Oakley Road  The Limes, 0.039290,51.37266
490007894S,56163,Hastings Road  Trinity Church, 0.042038,51.37855
490013575S,58922,Oakley Road  The Limes, 0.039367,51.37245
490007387S,49913,Gravel Road, 0.039233,51.37072
490013438S,71644,Oakley Road  The Keston Mark, 0.039071,51.36805
490011800S,73572,Rushley Close, 0.039157,51.36513
490011651S,49155,Rolinsden Way, 0.039129,51.36257
490006863S,71802,Fishponds Road, 0.038871,51.36031
490008000S,54787,Westerham Rd  Heathfield Rd, 0.033866,51.35465
490006165S,77366,Keston Church, 0.035815,51.34646
490004073S,76157,Blackness Lane, 0.032460,51.34366
490009051S,55972,Leaves Green  Ashmore Lane, 0.030717,51.33964
490009878S,73528,Leaves Green  The Kings Arms, 0.030338,51.33626
490003993S,50886,Biggin Hill Airport  Passenger Terminal, 0.027511,51.33238
490007746S,72244,Hanbury Drive, 0.024710,51.32909
490002120Z,92369,Biggin Hill Memorial Museum, 0.023040,51.32801
490011874S,49837,Main Road  Salt Box Hill, 0.023843,51.32538
490013017S,55721,Main Road  Sunningvale Ave, 0.027730,51.32204
490008533S,77580,Biggin Hill  Black Horse, 0.033087,51.31630
490003994S,75877,Lebanon Gardens, 0.034887,51.31156
490010302N,58751,Norheads Lane  Stock Hill, 0.028457,51.31348
490010303Z,92260,Norheads Lane, 0.026462,51.31446
490008816S,75076,Kings Road Recreation Ground, 0.026821,51.31316
490001070E,75450,Clapton Station,-0.056549,51.56198
490016287N,77561,Jack Watts Estate,-0.052755,51.56263
490016288N,77628,Mount Pleasant Hill,-0.052302,51.56411
490016289N,75789,Leaside Road,-0.050875,51.56645
490016290W,48297,Mount Pleasant Lane,-0.054920,51.56599
490016291W,76683,Upper Clapton Road,-0.058966,51.56585
490016292W,73369,Cazenove Road  Geldeston Road,-0.061734,51.56592
490016293W,73846,Fountayne Road,-0.063903,51.56580
490001273Z,55650,Stoke Newington Station,-0.071684,51.56434
490016295W,48534,Clissold Road,-0.086472,51.55991
490016296W,75752,Clissold Cres Stoke Newington,-0.088710,51.55815
490016297S,51120,Highbury Quadrant,-0.092049,51.55797
490016298S,54301,Balfour Road  Crowfield House,-0.092373,51.55577
490016299S,72868,Balfour Road Athenaeum Court,-0.092086,51.55331
490016300S,56111,Beresford Terrace  Highbury Estate,-0.093168,51.55020
490008145W,49020,Highbury New Pk  Highbury Grove School,-0.097786,51.54806
490018538W,55540,North Road  Pleasance Theatre,-0.122086,51.54885
490018537W,71276,Goodinge Health Centre,-0.125618,51.54782
490012345W1,59588,Camden Park Road,-0.126632,51.54631
490012345W2,48081,Camden Park Road  Cliff Villas,-0.127857,51.54635
490004718W,55859,Camden Road Kentish Town,-0.129777,51.54736
490013716N2,50438,Torriano Primary School,-0.132120,51.54894
490000123W,49311,Leighton Road  Bartholomew Road,-0.136041,51.55076
490012765W,48337,Malden Road,-0.151819,51.54584
490018689W,72339,Haverstock Hill,-0.155025,51.54573
490000043CD,47209,Chalk Farm,-0.153742,51.54465
490004962E,91571,Chalk Farm Morrisons,-0.150410,51.54180
490013538CF,76067,The Roundhouse,-0.151427,51.54340
490000043CC,72741,Chalk Farm,-0.154129,51.54434
490018689E,47141,Prince of Wales Road Queen's Crescent,-0.154471,51.54586
490012765E,56396,Malden Road,-0.152045,51.54594
490000123E,51682,Kentish Town,-0.139064,51.55092
490009080E,54334,Brecknock Road,-0.130980,51.55073
490015054S,50781,Camden Road Brecknock Road,-0.129205,51.54900
490008422S,50547,Cliff Road,-0.128329,51.54853
490018537E,56814,North Rd  Goodinge Health Cen,-0.125730,51.54792
490018538E,73983,Pleasance Theatre,-0.121292,51.54921
490008296B,77357,Parkhurst Road  Holloway Nags Head,-0.120650,51.55708
490008145E,58496,Highbury New Pk  Highbury Grove School,-0.097415,51.54831
490016300N,58096,Beresford Terrace  Highbury Estate,-0.092550,51.55050
490016299N,56436,Balfour Road  Lexfield House,-0.092190,51.55290
490016298N,51692,Balfour Road  Crowfield House,-0.092543,51.55583
490016297N,77722,Highbury Quadrant,-0.092385,51.55789
490016296E,77755,Clissold Cres Stoke Newington,-0.089166,51.55828
490016295E,71116,Clissold Road,-0.086229,51.56019
490001273Y,51706,Stoke Newington Station,-0.071903,51.56429
490016293E,59148,Fountayne Road,-0.064217,51.56587
490016292E,74001,Upper Clapton Road,-0.061282,51.56603
490016291E,75592,Warwick Grove  Wigan Estate,-0.059004,51.56598
490016290E,55319,Mount Pleasant Lane,-0.055115,51.56617
490016289S,59358,Leaside Road,-0.050923,51.56601
490016288S,54598,Mount Pleasant Hill,-0.052191,51.56401
490016287S,77422,Jack Watts Estate,-0.052167,51.56289
490001070W,58108,Clapton Station,-0.057025,51.56198
490003037E,54670,Abbey Wood Lane, 0.213377,51.52947
490003940S,73123,Thorn Lane, 0.214429,51.52650
490008907S,77063,Lake Avenue, 0.217551,51.52547
490003066W,54473,Acer Avenue, 0.217475,51.52272
490008923W,59318,Lambs Lane North, 0.212124,51.52177
490003232W,51947,Allen Road, 0.209048,51.52105
490010254W,56829,New Road Rainham, 0.204690,51.52037
490004341W,47819,Brights Avenue, 0.202456,51.52007
490011395W,74967,Rainham Village School, 0.196194,51.51936
490020119W,91330,St Helen's Court, 0.191995,51.51837
490011396C,57544,Rainham War Memorial, 0.189956,51.51853
490011394F,77198,Rainham Tesco, 0.190881,51.51948
490006152G,50262,Dovers Corner, 0.188438,51.52175
490015718W,75593,Cherry Tree Lane, 0.185111,51.52210
490006247N,51104,Dunedin Road, 0.181614,51.52344
490006446N,72436,Edmund Road, 0.182201,51.52425
490012560N,71094,Stanley Road South, 0.186143,51.52648
490011393N,73559,Rainham Road, 0.189048,51.52874
490003216N,47688,Alexandra Road (RM13), 0.190675,51.53051
490006902N,52759,Ford Lane, 0.192143,51.53404
490011671N,76639,Mungo Park Road  South End Road, 0.197480,51.53677
490008731N,58099,Kingaby Gardens, 0.194854,51.53825
490007004N,49992,Freeborne Gardens, 0.193246,51.54140
490014872N,54950,Wood Lane Elm Park, 0.194701,51.54376
490003185F,57812,Aldingham Gardens, 0.195923,51.54519
490003291N,53403,Ambleside Avenue, 0.199199,51.54791
490013471F,58876,Elm Parade, 0.199931,51.55142
490004307E,49058,Brian Close, 0.202673,51.55234
490003050E,52797,Abbs Cross Academy, 0.206413,51.55362
490013083N,71292,Suttons Avenue, 0.207707,51.55531
490012555N,55569,Stanley Road Hornchurch, 0.208832,51.55828
490011359C,56865,Queen's Theatre, 0.220087,51.56396
490004623D,52403,Burnway, 0.220026,51.56655
490001098A,54025,Emerson Park Station, 0.219258,51.56826
490014973N,51792,Wykeham Avenue, 0.218980,51.57174
490014125S,58448,Walden Way, 0.216514,51.57355
490004465N,48365,Kinfauns Avenue, 0.211168,51.57522
490013271W,57010,The Brewery, 0.178363,51.57582
490013271O,57453,The Brewery, 0.178499,51.57563
490013327S1,73734,The Drill Roundabout, 0.208788,51.57762
490004465S,75819,Brooklands Gardens, 0.212155,51.57503
490014125E,48294,Walden Way, 0.216878,51.57362
490014973S,47109,Burntwood Avenue, 0.218641,51.57249
490001098B,51287,Emerson Park Station, 0.219744,51.56965
490004623S,74795,Burnway, 0.220139,51.56710
490011359D,56095,Queen's Theatre, 0.220229,51.56420
490003049S,50324,Abbs Cross Gardens, 0.212575,51.56228
490012555S,56432,Stanley Road Hornchurch, 0.209440,51.55893
490013083S,58972,Suttons Avenue, 0.208159,51.55602
490003050W,74552,Abbs Cross Academy, 0.206201,51.55342
490004307W,49216,Brian Close, 0.202299,51.55206
490013471E,56138,Elm Parade, 0.199644,51.55115
490003291S,74747,Ambleside Avenue, 0.198740,51.54735
490003185G,75138,Aldingham Gardens, 0.195464,51.54463
490014872S,49222,Wood Lane Elm Park, 0.194789,51.54350
490007004S,47360,Freeborne Gardens, 0.192758,51.54053
490008731S,56854,Jersey Road Hornchurch, 0.196381,51.53732
490003169S,74075,Albyns Close, 0.196759,51.53559
490006902S,48503,Ford Lane, 0.192114,51.53375
490003216S,77962,Alexandra Road (RM13), 0.190803,51.53017
490011393S,55548,Rainham Road, 0.188088,51.52797
490012560S,76080,Stanley Road South, 0.185553,51.52560
490006247S,50364,Dunedin Road, 0.182211,51.52387
490009600E,75591,Manor Way (RM13), 0.182077,51.52287
490006152H,52414,Dovers Corner, 0.186676,51.52197
490011395E,75063,Rainham Village School, 0.196780,51.51954
490004341E,54281,Brights Avenue, 0.201543,51.51997
490010254E,51138,New Road Rainham, 0.204291,51.52047
490003232E,73517,Allen Road, 0.209768,51.52134
490008735E,52249,King Edward Avenue, 0.213834,51.52224
490003066E,73218,Acer Avenue, 0.217826,51.52283
490008907N,49280,Lake Avenue, 0.217276,51.52574
490013630W,48745,King Edward Avenue Thorn Lane, 0.213716,51.52577
490004350N,75060,Briscoe Road, 0.211541,51.52639
490001206S,50845,New Malden Station,-0.255728,51.40358
490018959N,91249,Dukes Avenue (KT3),-0.256223,51.40304
490001188S1,91514,Malden Manor,-0.262601,51.38499
490003162N,91515,Malden Manor  Richard Challoner School,-0.263621,51.38538
4900OC454,52340,Warren Drive South,-0.272218,51.38185
490014089N,49877,Vincent Avenue,-0.278162,51.38084
490013699S,56215,Tolworth Hospital,-0.290833,51.37940
490018182W,53286,Thornhill Road Tolworth,-0.292765,51.37806
490004142W,59379,Douglas Road (KT6),-0.295983,51.37849
490009534W,48411,Malvern Road (KT6),-0.300156,51.37948
490013030E,75673,Maple Road (KT6),-0.303256,51.39901
490007158E,50695,Geneva Road,-0.298691,51.40078
490009421N,51456,Lower Marsh Lane,-0.294760,51.40211
490003467N,71454,Athelstan Park,-0.294451,51.40461
490005992N,48699,Dawson Road (KT1),-0.294294,51.40728
490003493W,49963,Fairfield South,-0.299962,51.40759
490005800A12,NA,Cromwell Road Bus Station,-0.298561,51.41243
490008821UL,47476,Kingston Hall Road,-0.305902,51.40754
490003493E,73078,Fairfield South,-0.299066,51.40773
490005992S,72632,Dawson Road (KT1),-0.294057,51.40709
490003467S,74715,Athelstan Park,-0.294300,51.40405
490009333W,75150,Lower Marsh Lane,-0.295545,51.40147
490007158W,75630,Geneva Road,-0.299173,51.40057
490013030S,58867,Maple Road (KT6),-0.303323,51.39874
490005633E,59107,Malvern Road (KT6),-0.299616,51.37970
490006139E,50747,Douglas Road (KT6),-0.294507,51.37837
490018182N,49938,Red Lion Road,-0.292201,51.37817
490013699N,55488,Tolworth Hospital,-0.290379,51.38041
490013701N,54870,Tolworth Roundabout,-0.279476,51.37915
4900OC456,74342,Warren Drive South,-0.272272,51.38194
490001188E,91516,Malden Manor,-0.262849,51.38526
490014032N,49048,Ikea Brent Park  Panther Drive,-0.261752,51.55398
490007753W,49322,Hannah Close,-0.265523,51.55571
490013614W,56582,Third Way,-0.270844,51.55575
490006858N,74727,First Way,-0.275580,51.55793
490010593W,54576,Olympic Way,-0.277354,51.55832
490015557W1,49200,Brent Civic Centre,-0.282732,51.55840
490005143N,75606,Chestnut Avenue (HA0),-0.319225,51.55658
490009729W,71648,Maybank Avenue,-0.321782,51.55726
490011234W,54942,Priory Avenue,-0.326954,51.55901
490012977W,75648,Sudbury Court DriveHarrow Rd,-0.330704,51.56099
490007863S,52388,Harrow Road (HA1),-0.332848,51.56117
490001283B,54179,Sudbury Hill Harrow,-0.335521,51.55748
490007078S,77790,Gainsboro Gardens,-0.337274,51.55452
490010542S,51065,Oldfield Close,-0.339500,51.55201
490005362S,71772,Currey Road,-0.343980,51.54860
490013569S,72613,Auriol Drive (UB6),-0.344509,51.54635
490006292S,49862,Ealing Hospital,-0.347012,51.50791
490013569N,75113,Auriol Drive (UB6),-0.345244,51.54516
490005362N,77026,Clare Road (UB6),-0.344186,51.54887
490010542N,51421,Oldfield Close,-0.339794,51.55185
490007078N,54534,Gainsboro Gardens,-0.337551,51.55484
490000227A,74311,Sudbury Hill Station  Horsenden Avenue,-0.336338,51.55605
490001283N,52802,Sudbury Hill Harrow,-0.335874,51.55732
490013534N,77873,South Vale,-0.334784,51.55949
490007863N,56817,Harrow Road (HA1),-0.332675,51.56115
490012977E,55050,Sudbury Court DriveHarrow Rd,-0.330345,51.56096
490011234E,54507,Priory Avenue,-0.327092,51.55918
490009729E,54327,Maybank Avenue,-0.322961,51.55776
490005143E,57984,Butler's Green  Chestnut Avenue,-0.318636,51.55651
490014375E,50424,Wembley Arena,-0.283025,51.55866
